book_id,isbn13,isbn,authors,original_publication_year,title,average_rating,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,ratings_count
9554,9780805077740,080507774X,Thomas Frank,2004.0,What's the Matter with Kansas? How Conservatives Won the Heart of America,3.83,182,566,2409,4043,2479,9003
9555,9789776337590,,عمرو سلامة,2011.0,شاب كشك في رحلة البحث عن الجادون,3.66,358,825,2179,2610,2156,8128
9556,9780446616420,446616427,Carrie Vaughn,2006.0,"Kitty Goes to Washington (Kitty Norville, #2)",3.87,264,910,4656,6690,5013,16725
9557,9780694004930,694004928,"Ruth Krauss, Crockett Johnson",1945.0,The Carrot Seed,4.07,145,642,2874,3636,5456,12420
9558,,,Whitney G.,2014.0,"Reasonable Doubt: Volume 3 (Reasonable Doubt, #3)",4.19,191,644,3131,7383,8885,19933
9559,9780743525880,743525876,"Stephen King, Josh Hamilton",2000.0,Riding the Bullet,3.6,144,1082,4235,3528,2349,9809
9560,9780441017090,441017088,Jack Campbell,2009.0,"Relentless (The Lost Fleet, #5)",4.05,53,349,2448,5567,3904,10864
9561,9780688104640,688104649,"Nikolai Gogol, Kevin Hawkes",1836.0,The Nose,3.92,182,692,2986,4239,4003,10202
9562,9780446618760,446618756,Carrie Vaughn,2008.0,"Kitty and the Silver Bullet (Kitty Norville, #4)",3.99,214,667,3549,6209,5303,15300
9563,9780942299790,942299795,"Guy Debord, Donald Nicholson-Smith",1967.0,The Society of the Spectacle,4.04,248,506,2083,3567,4265,9309
9564,9780786836610,078683661X,Charlie Higson,2005.0,"SilverFin (Young Bond, #1)",3.8,265,833,2805,3952,3065,10189
9565,9780316261140,316261130,Elin Hilderbrand,2015.0,Winter Stroll (Winter #2),3.7,133,640,3133,3971,1877,8397
9566,9781417642170,1417642165,Bill Watterson,1992.0,Attack of the Deranged Mutant Killer Monster Snow Goons,4.72,15,30,514,2292,9346,9713
9567,9780374316420,374316414,Gennifer Albin,2012.0,"Crewel (Crewel World, #1)",3.74,526,1367,4146,5804,4302,14101
9568,9780743413080,743413075,Robert Leckie,1957.0,Helmet for My Pillow,4.13,121,312,1700,3849,4018,7907
9569,9780062498530,62498533,Angie Thomas,2017.0,The Hate U Give,4.62,208,321,1814,9207,26783,32610
9570,9789992195840,,مصطفى إبراهيم,2013.0,المانيفستو,4.21,229,280,1041,2477,3929,7943
9571,9780345511560,345511565,Drew Karpyshyn,2009.0,"Dynasty of Evil (Star Wars: Darth Bane, #3)",4.24,31,231,1583,3597,4564,9004
9572,9780988474410,,S.H. Kolee,2012.0,Love Left Behind,4.0,305,739,3429,6218,5849,15967
9573,9780670012250,670012254,Susane Colasanti,2012.0,Keep Holding On,3.85,376,937,2972,3195,4217,11397
9574,9780571242440,571242448,P.D. James,2008.0,The Private Patient (Adam Dalgliesh #14),3.78,181,750,3609,4918,2948,10461
9575,9780671876810,671876813,David Weber,1995.0,"Flag in Exile (Honor Harrington, #5)",4.22,43,223,2043,5424,5498,11587
9576,9781584230700,1584230703,"Marshall McLuhan, Quentin Fiore, Jerome Agel",1967.0,The Medium is the Massage,3.95,286,569,1902,2746,3487,8351
9577,9780552139140,552139130,Anne McCaffrey,1993.0,"The Chronicles of Pern: First Fall (Pern, #12)",4.02,53,491,3324,4895,4722,11762
9578,9781593070200,1593070209,"Kentaro Miura, Jason DeAngelis",1990.0,"Berserk, Vol. 1 (Berserk, #1)",4.37,158,329,1191,2579,6253,10362
9579,9780375703870,037570387X,Zadie Smith,2002.0,The Autograph Man,3.14,482,1800,3883,2510,781,8317
9580,9781682309810,1682309819,Vi Keeland,2017.0,Egomaniac,4.34,98,281,1774,6037,8177,11310
9581,9780441015670,441015670,Jack Campbell,2006.0,"Courageous (The Lost Fleet, #3)",3.96,55,425,2966,5601,3462,10933
9582,9780804188240,804188246,Cynthia Bond,2014.0,Ruby,3.63,600,1048,2322,3255,2582,6749
9583,9780373210280,373210272,Rachel Vincent,2010.0,"My Soul to Steal (Soul Screamers, #4)",4.13,181,612,2802,5036,6605,14593
9584,9780060531260,60531258,Julia Quinn,2006.0,"On the Way to the Wedding (Bridgertons, #8)",3.83,239,1248,4892,6371,5076,16310
9585,9780805078980,805078983,Jacqueline Winspear,2006.0,"Messenger of Truth (Maisie Dobbs, #4)",3.99,54,340,3166,6595,3801,12454
9586,9781841495930,184149593X,Trudi Canavan,2011.0,"The Rogue (Traitor Spy Trilogy, #2)",4.02,78,429,2521,4607,3860,9739
9587,9780156010860,156010860,"Thomas Merton, Robert Giroux, William H. Shannon",1948.0,The Seven Storey Mountain,4.16,147,400,1587,3632,4475,9232
9588,9781400043930,1400043921,Jennifer Egan,2006.0,The Keep,3.43,432,1256,3582,3710,1445,9113
9589,9781553379590,1553379594,Mélanie Watt,2006.0,Scaredy Squirrel (Scaredy Squirrel),4.25,168,453,1849,3309,6230,11638
9590,9780312351750,312351747,Paul Neilan,2006.0,Apathy and Other Small Victories,3.83,215,619,1984,2653,2528,7171
9591,9781101623210,1101623209,"Morgan Rhodes, Michelle Rowen",2014.0,"Gathering Darkness (Falling Kingdoms, #3)",4.33,99,313,1695,5484,7608,13072
9592,9780553589450,553589458,Lisa Gardner,2002.0,The Survivors Club,4.05,76,407,2659,5323,4337,11458
9593,9780425220160,425220168,Nalini Singh,2008.0,Mine to Possess (Psy-Changeling #4),4.13,143,661,3851,8029,8219,18617
9594,9780061689380,61689378,Jennifer McMahon,2011.0,Don't Breathe a Word,3.58,473,1352,3743,4498,2598,10585
9595,9781101965500,1101965509,"Alan Dean Foster, Lawrence Kasdan, J.J. Abrams, Michael Arndt",2015.0,The Force Awakens (Star Wars),3.73,231,911,3058,4058,2635,7514
9596,9780061767630,61767638,Lauren Conrad,2010.0,"Sugar and Spice (L.A. Candy, #3)",3.54,278,1367,4264,3444,2422,10488
9597,9780451464100,451464095,Kalayna Price,2011.0,"Grave Dance (Alex Craft, #2)",4.11,128,448,3261,7425,6484,16435
9598,9780759530480,759530483,Atsushi Ohkubo,2004.0,"Soul Eater, Vol. 02 (Soul Eater, #2)",4.47,51,200,1048,2180,6061,9443
9599,9780435122120,435122118,Robert C. O'Brien,1974.0,Z for Zachariah,3.64,428,1029,3318,4253,2468,9332
9600,9780345476030,345476026,Dan Chaon,2009.0,Await Your Reply,3.54,342,1322,3691,4434,1944,10598
9601,9781563893160,1563893150,"Alan Moore, Curt Swan, George Pérez, Kurt Schaffenberger",1985.0,Superman: Whatever Happened to the Man of Tomorrow?,4.14,186,432,1901,3213,4769,10472
9602,9780380721640,380721643,Nevada Barr,1993.0,"Track of the Cat (Anna Pigeon, #1)",3.86,197,626,3529,5218,3533,12113
9603,9780758220360,758220367,Shelly Laurenston,2007.0,"The Mane Event (Pride, #1)",3.96,662,1119,3849,6468,7388,17968
9604,9780385532920,038553292X,Scott Anderson,2013.0,"Lawrence in Arabia: War, Deceit, Imperial Folly, and the Making of the Modern Middle East",4.12,133,315,1413,3661,3563,7654
9605,9781593080760,159308076X,"Ralph Waldo Emerson, Peter Norberg",1856.0,Essays and Poems,3.98,307,700,2449,3925,4586,11864
9606,9780060751590,60751584,"Gabriel García Márquez, Gregory Rabassa",1972.0,Innocent Erendira and Other Stories,3.89,179,579,2470,3944,3044,5497
9607,9781841493340,1841493341,Charles Stross,2003.0,"Singularity Sky (Eschaton, #1)",3.81,151,687,2924,4749,2658,9887
9608,9780871297490,871297485,Cynthia J. McGean,1997.0,Henry & Ramona,4.14,125,277,2425,3384,4895,11106
9609,9780812508440,812508440,Glen Cook,1985.0,"The White Rose (The Chronicles of the Black Company, #3)",4.19,52,256,1901,5044,4810,11501
9610,9789774881300,,حسن الجندي,2013.0,"""حكايات فرغلي المستكاوي ""حكايتى مع كفر السحلاوية",3.57,532,970,2188,2404,2194,7443
9611,9780545654750,545654742,Ally Carter,2015.0,"All Fall Down (Embassy Row, #1)",3.82,317,1221,4414,5645,4787,13821
9612,9780679783180,679783180,"Stendhal, Richard Howard, Robert Andrew Parker",1839.0,The Charterhouse of Parma,3.83,324,881,2712,3770,3495,9252
9613,9780778316340,778316335,Heather Gudenkauf,2014.0,Little Mercies,3.99,149,416,2396,4962,3610,10268
9614,9780345478990,345478991,Alex Berenson,2006.0,"The Faithful Spy (John Wells, #1)",3.97,146,427,2377,4792,3353,9316
9615,9780395861620,395861624,"Jacqueline Briggs Martin, Mary Azarian",1998.0,Snowflake Bentley,4.16,180,437,1992,3659,5235,11362
9616,9781416520400,1416520406,Jenny O'Connell,2007.0,The Book of Luke,3.73,382,1169,3725,3697,3784,12623
9617,9780842387440,842387439,Karen Kingsbury,2005.0,"Fame (Firstborn, #1)",4.34,82,247,1464,3282,5936,10509
9618,9781420103730,1420103733,G.A. Aiken,2004.0,"Dragon Actually (Dragon Kin, #1)",3.96,629,1237,4089,6703,7713,18622
9619,,,Leisa Rayven,2014.0,"Bad Romeo (Starcrossed, #1)",4.1,406,753,2568,5490,6896,14286
9620,9780374518170,374518173,Elizabeth Bishop,1980.0,The Complete Poems 1927-1979,4.19,190,379,1616,3062,4813,9629
9621,9780743299850,743299841,Anita Diamant,2009.0,Day After Night,3.65,160,944,3859,4664,2137,10587
9622,9780345483900,345483898,Terry Brooks,2003.0,"Jarka Ruus (High Druid of Shannara, #1)",3.96,81,492,3021,4491,3810,11017
9623,9780743297320,743297318,Thomas Wolfe,1929.0,"Look Homeward, Angel",3.94,312,708,2051,3601,3758,9630
9624,9780865475880,865475873,"William McDonough, Michael Braungart",2002.0,Cradle to Cradle: Remaking the Way We Make Things,4.1,54,291,1479,3134,3054,7625
9625,9780449004030,449004023,Marc Weissbluth,1987.0,"Healthy Sleep Habits, Happy Child",3.9,260,630,1871,2954,3061,7742
9626,9781563896280,1563896273,"Warren Ellis, Darick Robertson, Rodney Ramos, Keith Akin",2000.0,"Transmetropolitan, Vol. 4: The New Scum (Transmetropolitan, #4)",4.41,103,225,1258,3304,6890,11094
9627,9780547330790,547330790,Maggie O'Farrell,2009.0,The Hand That First Held Mine,3.87,160,571,2643,4527,2840,8513
9628,9780061092040,61092037,Jeffrey Archer,1996.0,The Fourth Estate,3.72,133,647,3033,3886,2040,8829
9629,9780345427050,034542705X,"Monty Roberts, Lucy Grealy, Lawrence Scanlan",1997.0,The Man Who Listens to Horses,4.1,152,338,1822,3325,3876,9021
9630,9780316010760,316010766,David Foster Wallace,2004.0,Oblivion,4.07,124,372,1690,4321,3537,9196
9631,,,"Michael Baigent, Richard Leigh, Henry Lincoln",1982.0,"Holy Blood, Holy Grail",3.47,632,1323,3098,2992,2184,8450
9632,9781416546020,1416546022,"Don DeLillo, محمدصادق رئیسی",2007.0,Falling Man,3.2,634,1771,3904,3060,1030,9081
9633,9780062332580,62332589,"James Frey, Nils Johnson-Shelton",2014.0,"The Calling (Endgame, #1)",3.77,538,1078,2900,4668,3750,10900
9634,9780062237380,62237381,Lauren Oliver,2012.0,"Annabel (Delirium, #0.5)",3.78,157,1033,4460,4731,3906,13619
9635,9780345505700,345505697,Jonathan Kellerman,2011.0,"Mystery (Alex Delaware, #26)",3.87,109,525,3163,4378,3104,9396
9636,9780689867460,689867468,Nancy Farmer,2004.0,"The Sea of Trolls (Sea of Trolls, #1)",4.0,232,598,2730,4826,4570,12069
9637,9780307271860,307271862,"Henning Mankell, Laurie Thompson",2008.0,The Man from Beijing,3.47,387,1519,3826,3986,1867,9106
9638,9780316234560,316234559,Kass Morgan,2014.0,"Day 21 (The 100, #2)",3.75,287,1140,4134,5214,3682,11860
9639,9780345485600,345485602,Fannie Flagg,1981.0,Daisy Fay and the Miracle Man ,3.94,129,565,2901,4369,3761,10292
9640,9780399157300,399157301,"Tom Clancy, Peter Telep",2011.0,"Against All Enemies (Max Moore, #1)",3.95,153,492,2123,3556,3135,8471
9641,9780571313240,571313248,Kate Hamer,2015.0,The Girl in the Red Coat,3.53,338,1176,3576,4106,1809,8027
9642,9780141183720,141183721,George Orwell,1936.0,Keep the Aspidistra Flying,3.87,121,615,2926,4556,3043,9599
9643,9780765326580,765326582,Orson Scott Card,2013.0,"The Gate Thief (Mither Mages, #2)",3.77,183,736,2963,4413,2501,9209
9644,,,"Cynthia Hand, Brodi Ashton, Jodi Meadows",2016.0,"My Lady Jane (The Lady Janies, #1)",4.12,181,557,2533,6090,6072,12794
9645,9780679735720,679735720,Martin Amis,1991.0,Time's Arrow,3.78,248,810,2820,4018,2828,9400
9646,,,Marcia Clark,2016.0,"Blood Defense (Samantha Brinkman, #1)",3.81,404,794,2868,4632,3351,11761
9647,9780141300510,141300515,Robert Cormier,1977.0,I Am the Cheese,3.74,431,1010,3286,4616,3341,11099
9648,9780385333800,038533379X,Eldridge Cleaver,1968.0,Soul on Ice,3.95,258,513,2356,3509,3649,10123
9649,9780140435720,140435719,"Baruch Spinoza, Edwin M. Curley, Stuart Hampshire, Edwin Curley",1677.0,Ethics,4.01,210,572,2091,3122,3918,9342
9650,9780385475780,385475772,Geraldine Brooks,1994.0,Nine Parts of Desire: The Hidden World of Islamic Women,4.04,127,364,2175,4654,3690,10308
9651,9781455531190,1455531189,Jessi Klein,2016.0,You'll Grow Out of It,3.83,155,597,2809,4576,2632,9480
9652,9780988573220,988573229,R.L. Mathewson,2013.0,"Truce (Neighbor from Hell, #4)",4.34,164,432,2463,7298,10986,18854
9653,9780812511760,812511751,"Andre Norton, Mercedes Lackey",1991.0,"The Elvenbane (Halfblood Chronicles, #1)",3.94,177,721,3300,4572,4501,13092
9654,9780316044740,316044733,"Carlos Ruiz Zafón, Lucia Graves",1998.0,"The Midnight Palace (Niebla, #2)",3.58,267,1301,4047,4117,2405,7784
9655,9780671704650,671704656,Clive Cussler,1988.0,"Treasure (Dirk Pitt, #9)",3.92,50,381,3200,4916,3170,10784
9656,9780061229770,61229776,Lynsay Sands,2008.0,"Vampire, Interrupted (Argeneau #9)",4.32,75,339,2384,5254,8732,15899
9657,9780399154220,399154213,John Sandford,2007.0,"Invisible Prey (Lucas Davenport, #17)",4.11,51,199,2357,5597,4315,11162
9658,9780575077160,575077166,Alastair Reynolds,2007.0,"The Prefect (Prefect Dreyfus Emergency, #1)",4.15,67,234,1733,5037,4048,9946
9659,9781405915300,1405915293,Jane Shemilt,2014.0,Daughter,3.51,303,1239,3706,3911,1784,7462
9660,9781401203500,1401203507,"Darwyn Cooke, Dave Stewart, Jared K. Fletcher",2004.0,"DC: The New Frontier, Volume 1",4.17,125,377,1639,3099,4392,9601
9661,9780064401490,64401499,"Betty MacDonald, Alexandra Boiger",1955.0,"Hello, Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle, #4)",4.24,170,391,2233,3807,6712,13000
9662,9781439147990,143914799X,Jennifer Estep,2010.0,"Web of Lies (Elemental Assassin, #2)",4.1,149,568,3427,7670,6826,17312
9663,9780007201100,7201095,Rebecca Wells,2005.0,Ya Yas in Bloom,3.6,238,1123,3958,3648,2402,10200
9664,9780316358320,316358320,Hergé,1943.0,"The Secret of the Unicorn (Tintin, #11)",4.26,36,214,1679,3880,5011,8925
9665,9780763612310,763612316,"Megan McDonald, Peter H. Reynolds",2000.0,"Judy Moody (Judy Moody, # 1)",3.92,330,812,3016,3542,4649,11289
9666,9780385347370,385347375,Christian Rudder,2014.0,Dataclysm: Who We Are (When We Think No One's Looking),3.72,217,576,2347,3435,1834,7204
9667,9780394719860,394719859,"Friedrich Nietzsche, Walter Kaufmann",1882.0,The Gay Science,4.26,110,290,1422,3119,4835,8655
9668,9780316043960,316043966,N.K. Jemisin,2010.0,"The Broken Kingdoms (Inheritance, #2)",4.04,99,429,2606,6326,4314,12259
9669,9780316242900,031624290X,Sarah Lotz,2014.0,"The Three (The Three, #1)",3.32,648,1574,3467,3211,1516,7990
9670,9780345479170,345479173,"Donald J. Trump, Tony Schwartz",1987.0,Trump: The Art of the Deal,3.66,614,965,2595,2948,2933,8768
9671,9780749744820,749744812,Enid Blyton,1946.0,"First Term at Malory Towers (Malory Towers, #1)",4.07,122,435,2613,4150,4674,10274
9672,9780439858040,439858046,John Marsden,1998.0,"The Night Is for Hunting (Tomorrow, #6)",4.15,33,299,2211,4868,4721,10908
9673,9781591826060,1591826055,"Natsuki Takaya, Alethea Nibley, Athena Nibley",1999.0,"Fruits Basket, Vol. 3",4.38,78,314,1941,4102,8382,14593
9674,,,Alex Lake,2015.0,After Anna,3.7,340,1040,3058,4089,2808,11029
9675,9780553580330,553580337,"Brian Herbert, Kevin J. Anderson",2001.0,House Corrino (Prelude to Dune #3),3.64,492,1123,3497,3930,2905,10682
9676,9780399156240,399156240,J.D. Robb,2010.0,"Fantasy in Death (In Death, #30)",4.25,87,354,2518,5860,7549,14244
9677,9780446580300,446580309,Mike Carey,2006.0,"The Devil You Know (Felix Castor, #1)",3.8,227,756,3389,5499,3008,11375
9678,9781622668990,1622668995,"J. Lynn, Jennifer L. Armentrout",2012.0,"Tempting the Player (Gamble Brothers, #2)",4.06,124,597,3732,7277,6396,16997
9679,9780140441640,140441638,"Anonymous, Juan Mascaró",-500.0,The Upanishads: Translations from the Sanskrit,4.2,87,341,1669,2993,4577,7365
9680,9780804140840,804140847,Arianna Huffington,2014.0,"Thrive: The Third Metric to Redefining Success and Creating a Life of Well-Being, Wisdom, and Wonder",3.68,328,860,2733,3316,2354,8261
9681,9781462003920,1462003923,Julie Hockley,2011.0,"Crow's Row (Crow's Row, #1)",4.11,600,946,2656,5476,8238,16741
9682,9781416935710,1416935711,Mark Walden,2006.0,"H.I.V.E. Higher Institute of Villainous Education (H.I.V.E., #1)",4.06,277,589,2327,3987,5015,10881
9683,9789992195760,,تامر إبراهيم,2012.0,صانع الظلام,3.81,340,651,2088,3122,2685,8825
9684,9780399156040,399156046,Terry Goodkind,2009.0,The Law of Nines,3.6,531,1182,2862,3155,2631,9421
9685,,,John D. MacDonald,1958.0,Cape Fear,4.07,119,394,2117,3840,4005,10006
9686,9780340796150,340796154,Enid Blyton,1943.0,"Five Go Adventuring Again (Famous Five, #2)",3.99,85,490,3028,4133,4097,10362
9687,9780330519470,330519476,Jana Oliver,2011.0,"Forsaken (The Demon Trappers, #1)",4.0,474,946,3323,5587,6622,13585
9688,9781590304500,1590304497,Pema Chödrön,2001.0,The Places That Scare You: A Guide to Fearlessness in Difficult Times,4.3,97,275,1197,3236,5008,8344
9689,9780375701240,375701230,James Agee,1957.0,A Death in the Family,3.92,257,759,2634,4060,3968,10900
9690,9783822859830,3822859834,Andrea Kettenmann,2001.0,Frida Kahlo: 1907-1954 Pain and Passion,4.15,159,350,1470,2482,3940,8260
9691,9780385482390,385482388,Chitra Banerjee Divakaruni,1997.0,The Mistress of Spices,3.48,445,1317,3504,3356,1976,9263
9692,9780451232690,451232682,Gwen Hayes,2011.0,"Falling Under (Falling Under, #1)",3.78,628,1488,3827,4670,5260,15637
9693,,,Sandi Lynn,2013.0,"Forever You (Forever, #2)",4.19,223,610,2526,5306,7441,15986
9694,9780451225090,451225090,Karen   White,2008.0,"The House on Tradd Street (Tradd Street, #1)",3.96,201,606,3011,5411,4294,12311
9695,9781421515880,1421515881,Kiyo Fujiwara,2005.0,"Wild Ones, Vol. 1 (Wild Ones, #1)",4.03,312,675,2190,2745,4837,10738
9696,9780316196480,316196487,Brent Weeks,2011.0,"Perfect Shadow (Night Angel, #0.5)",4.18,55,265,1944,4013,4569,9029
9697,2940011191210,,Nicky Charles,2011.0,"The Finding (Law of the Lycans, #5)",4.18,114,446,2227,4764,5926,11174
9698,9780007158520,7158513,Dr. Seuss,1978.0,I Can Read With My Eyes Shut!,4.17,164,615,2894,3787,7005,13821
9699,9780553286280,553286285,Isaac Asimov,1989.0,Nemesis,3.75,117,731,3583,4484,2534,10788
9700,9781422188610,1422188612,Michael D. Watkins,2003.0,"The First 90 Days, Updated and Expanded: Critical Success Strategies for New Leaders at All Levels",3.81,151,609,2482,3473,2390,5490
9701,9781484724990,1484724984,Claudia Gray,2015.0,Lost Stars (Star Wars: Journey to the Force Awakens),4.25,63,262,1369,4224,4800,8861
9702,9780618250740,618250743,Jean Lee Latham,1955.0,"Carry On, Mr. Bowditch",4.11,263,504,2218,3970,5353,11933
9703,,,Meredith Wild,2014.0,"Hard Limit (Hacker, #4)",4.34,88,271,1571,4041,6771,4754
9704,9780316115000,316115002,Lisi Harrison,2006.0,"The Pretty Committee Strikes Back (The Clique, #5)",3.84,369,1110,3215,3278,4508,12307
9705,,,AnnaLisa Grant,2013.0,The Lake (The Lake Trilogy #1),3.75,486,944,2157,2790,3140,8057
9706,,,Penelope Ward,2013.0,"Jake Undone (Jake, #1)",4.15,208,599,2797,6857,7382,14870
9707,9780571198770,571198775,Margaret Edson,1995.0,Wit,4.2,167,383,1659,3563,5129,10601
9708,9780316115050,316115045,Lisi Harrison,2006.0,"Dial L for Loser (The Clique, #6)",3.8,397,1114,3113,3104,4164,11736
9709,9781451668210,1451668201,The Harvard Lampoon,2012.0,The Hunger Pains: A Parody,3.89,730,770,1476,1660,4197,8619
9710,9780333761180,333761189,James Herbert,1974.0,"The Rats (Rats, #1)",3.92,209,692,2899,4173,3999,10517
9711,9780451458260,451458265,Guy Gavriel Kay,1986.0,"The Wandering Fire (The Fionavar Tapestry, #2)",4.11,118,504,2391,4747,5158,11935
9712,9780425270690,425270696,Ilona Andrews,2016.0,"Magic Binds (Kate Daniels, #9)",4.57,28,66,894,4089,9448,10983
9713,,,M. Leighton,2012.0,"The Wild Ones (The Wild Ones, #1)",3.94,277,859,3850,6528,5386,16160
9714,9780553344870,553344862,David James Duncan,1983.0,The River Why,4.24,120,330,1116,2696,4113,7735
9715,9781400096690,1400096685,Chris Cleave,2005.0,Incendiary,3.59,399,1075,3168,4191,2071,8718
9716,9780425182130,425182134,Stephen Davis,1985.0,Hammer of the Gods,3.83,169,543,2464,3277,2544,8226
9717,9780330411980,330411985,C.J. Sansom,2006.0,Winter in Madrid,3.79,196,703,2545,4229,2399,8629
9718,9780449014390,449014398,"Gretchen Rubin, Käthe Mazur",2012.0,"Happier at Home: Kiss More, Jump More, Abandon a Project, Read Samuel Johnson, and My Other Experiments in the Practice of Everyday Life",3.48,372,1563,4144,3844,2102,6058
9719,9780340895930,340895934,Jojo Moyes,2007.0,Silver Bay,3.62,229,981,4096,4594,2133,9008
9720,9781590170570,1590170571,"Adolfo Bioy Casares, Suzanne Jill Levine, Jorge Luis Borges, Ruth L.C. Simms, Norah Borges de Torre",1940.0,The Invention of Morel,4.05,120,497,2091,4282,4052,8669
9721,9780142002800,142002801,Antony Beevor,1998.0,The Fall of Berlin 1945,4.27,59,149,1255,3843,4270,8443
9722,9780345418000,034541800X,John Irving,1972.0,The Water-Method Man,3.34,285,1524,4253,3031,1291,9725
9723,9780765312820,765312824,Orson Scott Card,2007.0,"A War of Gifts (Ender's Saga, #1.1)",3.66,194,1041,4302,4429,2624,11643
9724,9780439998190,439998190,Dav Pilkey,2000.0,"Captain Underpants and the Perilous Plot of Professor Poopypants (Captain Underpants, #4)",4.12,276,594,1890,2474,5175,9566
9725,,,Neal Shusterman,2014.0,"UnDivided (Unwind, #4)",4.48,47,133,1076,3981,7794,11403
9726,9781555976710,1555976719,Leslie Jamison,2014.0,The Empathy Exams: Essays,3.62,478,1154,2408,3217,2487,9280
9727,9780060532840,006053284X,Bernard Cornwell,2003.0,"Heretic (The Grail Quest, #3)",4.11,42,252,2070,4737,3958,8916
9728,9780425280120,042528011X,Nora Roberts,2016.0,"Bay of Sighs (The Guardians Trilogy, #2)",4.15,104,345,2033,4033,4685,6822
9729,9781937248090,1937248097,Courtney Milan,2012.0,"The Duchess War (Brothers Sinister, #1)",3.82,369,987,4012,6339,4274,12494
9730,9781421512020,1421512025,Bisco Hatori,2001.0,"Millennium Snow, Vol. 1",4.04,376,745,2266,2617,5355,11293
9731,9780446695660,446695661,Carl Hiaasen,1987.0,Double Whammy,3.92,86,388,2687,4763,2814,9622
9732,9780517548230,517548233,Henry Hazlitt,1946.0,Economics in One Lesson: The Shortest & Surest Way to Understand Basic Economics,4.22,200,393,1425,3069,5042,9028
9733,9781849013760,1849013764,Lara Adrian,2012.0,"Darker After Midnight (Midnight Breed, #10)",4.37,76,240,1966,5635,8831,14264
9734,9780340911720,340911719,Robert Muchamore,2007.0,"Mad Dogs (Cherub, #8)",4.25,64,279,1663,3585,5122,10258
9735,,,Marko Kloos,2014.0,"Lines of Departure (Frontlines, #2)",4.08,35,237,1892,4734,3259,5110
9736,9780062413710,62413716,Julia Claiborne Johnson,2016.0,Be Frank With Me,3.9,112,540,2588,5197,2847,9044
9737,9780451452310,451452313,Grant Naylor,1990.0,Better than Life (Red Dwarf #2),4.05,59,344,2216,3881,3569,9213
9738,9781250083210,1250083214,Kylie Scott,2016.0,"Dirty (Dive Bar, #1)",3.92,268,874,4007,7074,5124,13948
9739,9780765354710,765354705,Eric S. Nylund,2006.0,Halo: Ghosts of Onyx,4.15,55,305,1627,3260,3702,7997
9740,9780955944680,955944686,Rick Riordan,2009.0,"Percy Jackson and the Sword of Hades (Percy Jackson and the Olympians, #4.5)",4.28,125,368,2272,4327,7530,14502
9741,9781607063290,1607063298,"Robert Kirkman, Charlie Adlard, Cliff Rathburn",2010.0,"The Walking Dead, Vol. 13: Too Far Gone",4.23,43,211,1882,4758,5176,11521
9742,9780689855440,689855443,Cathy Hopkins,2001.0,"Mates, Dates, and Inflatable Bras (Mates, Dates, #1)",3.73,246,908,3411,2912,3095,10270
9743,9780767904420,767904427,Tim O'Brien,1978.0,Going After Cacciato,3.9,113,499,2317,4052,2705,9188
9744,9780064404780,64404781,"Roger Lea MacBride, David Gilleece",1993.0,"Little House on Rocky Ridge (Little House: The Rocky Ridge Years, #1)",3.83,211,914,4243,4638,4242,14135
9745,9781612187140,1612187145,Catherine Bybee,2012.0,"Not Quite Dating (Not Quite, #1)",3.88,232,730,3347,5244,3906,7880
9746,9780394823960,394823958,"Dr. Seuss, Theo LeSieg, Roy McKie",1972.0,In a People House,4.13,113,607,2675,3009,5774,11977
9747,9780749929000,749928999,J.D. Robb,2009.0,"Kindred in Death (In Death, #29)",4.31,50,214,2151,6031,7683,13207
9748,9780330369040,330369032,Carl Hiaasen,1991.0,Lucky You,3.84,85,456,3068,4712,2483,9144
9749,9780765312920,765312921,"Brian Herbert, Kevin J. Anderson",2006.0,Hunters of Dune (Dune Chronicles #7),3.62,517,933,2922,3190,2524,9121
9750,9780374280600,374280606,Héctor Tobar,2014.0,"Deep Down Dark: The Untold Stories of 33 Men Buried in a Chilean Mine, and the Miracle That Set Them Free",3.9,145,373,2084,3863,2341,6123
9751,9780891072930,891072926,Francis A. Schaeffer,1975.0,How Should We Then Live? The Rise and Decline of Western Thought and Culture,4.16,182,382,1566,3059,4450,9124
9752,9780525423060,525423052,Meg Wolitzer,2014.0,Belzhar,3.46,477,1524,3832,3730,2071,10432
9753,9780439598450,439598443,"Robert Coles, George Ford",1995.0,The Story of Ruby Bridges,4.41,64,166,1214,2677,5787,9703
9754,9780679725310,679725318,Vladimir Nabokov,1936.0,Invitation to a Beheading,3.94,145,553,2300,3844,3218,8812
9755,9781500607530,1500607533,Pepper Winters,2014.0,"Debt Inheritance (Indebted, #1)",3.79,1252,1458,3769,5465,6497,14713
9756,9780062198890,62198890,Patricia Harman,2012.0,The Midwife of Hope River,4.0,76,380,2216,5070,3250,7736
9757,9780399234160,399234160,"Patty Lovell, David Catrow",1994.0,"Stand Tall, Molly Lou Melon",4.39,134,318,1327,2839,6861,11397
9758,9780586057250,586057242,Isaac Asimov,1982.0,The Complete Robot (Robot #0.3),4.34,30,112,1351,4169,5500,10362
9759,9780393329410,393329402,Nick Flynn,2004.0,Another Bullshit Night in Suck City,3.77,221,718,2302,3340,2382,8441
